=== RUN   TestWorkerDeploymentSuite
=== PAUSE TestWorkerDeploymentSuite
=== CONT  TestWorkerDeploymentSuite
    logger.go:146: 2025-06-27T16:21:01.226-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.226-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.226-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.226-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.226-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.227-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.227-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.227-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.227-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.227-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.228-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.228-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.228-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.228-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.228-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.229-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.229-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.229-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.229-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.229-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.230-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.230-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.230-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.230-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.230-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.231-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.231-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.231-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.231-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.231-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.232-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.232-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.232-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.232-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.232-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.233-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.233-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.233-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.233-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.233-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.234-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.234-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.234-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.234-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.235-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.235-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.235-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.235-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.235-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.235-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.236-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.236-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.236-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.236-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.236-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.237-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.237-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.237-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.237-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.237-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.238-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.238-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.238-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.238-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.239-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.239-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.239-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.239-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.239-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.239-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.240-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.240-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.240-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.240-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.241-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.241-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.241-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.241-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.241-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.241-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.242-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.242-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.242-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.242-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.242-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.243-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.243-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.243-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.243-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.243-0400	debug	Received PollActivityTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:1073"}
    logger.go:146: 2025-06-27T16:21:01.244-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollWorkflowTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
    logger.go:146: 2025-06-27T16:21:01.244-0400	debug	Received PollWorkflowTaskQueue	{"host": "127.0.0.1:58315", "service": "frontend", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:829"}
    logger.go:146: 2025-06-27T16:21:01.244-0400	debug	Poll workflow task queue.	{"host": "127.0.0.1:58315", "service": "frontend", "wf-namespace": "temporal-system", "wf-namespace-id": "32049b68-7872-4094-8e63-d0dd59896a83", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/service/frontend/workflow_handler.go:865"}
    logger.go:146: 2025-06-27T16:21:01.244-0400	debug	Frontend method invoked.	{"cert-thumbprint": "", "host": "127.0.0.1:58315", "operation": "PollActivityTaskQueue", "server-name": "", "wf-namespace": "temporal-system", "logging-call-at": "/Users/shivamsaraf/Desktop/work/temporal/common/rpc/interceptor/namespace_logger.go:53"}
